      #(P)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
-0.0118607     0.0237789             0             0     0.0237789     0.0235505   0.000565437             0    0.00239432     0.0287318     0.0215489   -0.00718295     0.0123445
-0.0118751     0.0238179             0             0     0.0238179     0.0235882   0.000567294             0    0.00240302     0.0288362     0.0216272   -0.00720905     0.0123851
-0.0118895     0.0238555             0             0     0.0238555     0.0236245   0.000569083             0     0.0024114     0.0289368     0.0217026   -0.00723421     0.0124242
-0.0119037     0.0238919             0             0     0.0238919     0.0236597   0.000570822             0    0.00241957     0.0290349     0.0217761   -0.00725872     0.0124622
-0.0119179     0.0239269             0             0     0.0239269     0.0236936   0.000572499             0    0.00242755     0.0291305     0.0218479   -0.00728264     0.0124989
-0.011932     0.0239615             0             0     0.0239615      0.023727   0.000574156             0    0.00243537     0.0292244     0.0219183    -0.0073061     0.0125351
-0.0119461     0.0239951             0             0     0.0239951     0.0237595   0.000575767             0    0.00244294     0.0293153     0.0219864   -0.00732881     0.0125704
-0.0119601     0.0240277             0             0     0.0240277     0.0237909   0.000577331             0    0.00245038     0.0294046     0.0220534   -0.00735115     0.0126046
-0.0119741     0.0240593             0             0     0.0240593     0.0238214   0.000578851             0     0.0024576     0.0294912     0.0221184   -0.00737281     0.0126378
-0.011988     0.0240907             0             0     0.0240907     0.0238518   0.000580363             0    0.00246475      0.029577     0.0221827   -0.00739425     0.0126708
-0.0120018     0.0241213             0             0     0.0241213     0.0238813   0.000581838             0    0.00247174     0.0296609     0.0222457   -0.00741523     0.0127031
-0.0120156     0.0241517             0             0     0.0241517     0.0239107   0.000583305             0    0.00247861     0.0297433     0.0223075   -0.00743583     0.0127352
-0.0120294     0.0241802             0             0     0.0241802     0.0239381   0.000584682             0    0.00248531     0.0298237     0.0223678   -0.00745593     0.0127653
-0.012043     0.0242089             0             0     0.0242089     0.0239659   0.000586072             0    0.00249189     0.0299027      0.022427   -0.00747567     0.0127957
-0.0120565     0.0242375             0             0     0.0242375     0.0239935   0.000587457             0    0.00249836     0.0299803     0.0224852   -0.00749507      0.012826
-0.01207     0.0242648             0             0     0.0242648     0.0240198   0.000588781             0    0.00250469     0.0300563     0.0225422   -0.00751408     0.0128549
-0.0120834     0.0242914             0             0     0.0242914     0.0240455   0.000590073             0    0.00251096     0.0301315     0.0225986   -0.00753288     0.0128832
-0.0120968     0.0243181             0             0     0.0243181     0.0240712    0.00059137             0    0.00251712     0.0302054     0.0226541   -0.00755135     0.0129115
-0.0121101     0.0243444             0             0     0.0243444     0.0240966    0.00059265             0    0.00252321     0.0302785     0.0227089   -0.00756963     0.0129395
-0.0121234     0.0243703             0             0     0.0243703     0.0241215    0.00059391             0     0.0025292     0.0303504     0.0227628    -0.0075876     0.0129671
-0.0121367     0.0243961             0             0     0.0243961     0.0241464   0.000595168             0     0.0025351     0.0304213     0.0228159   -0.00760531     0.0129946
-0.0121498     0.0244209             0             0     0.0244209     0.0241704   0.000596381             0    0.00254093     0.0304912     0.0228684    -0.0076228     0.0130211
-0.0121629     0.0244451             0             0     0.0244451     0.0241936   0.000597561             0     0.0025467     0.0305604     0.0229203   -0.00764011     0.0130469
-0.012176     0.0244693             0             0     0.0244693     0.0242169   0.000598744             0    0.00255235     0.0306282     0.0229712   -0.00765706     0.0130728
-0.0121889     0.0244932             0             0     0.0244932     0.0242401   0.000599919             0    0.00255792      0.030695     0.0230213   -0.00767376     0.0130985
-0.0122017     0.0245168             0             0     0.0245168     0.0242628   0.000601074             0     0.0025634     0.0307608     0.0230706   -0.00769019     0.0131237
-0.0122144     0.0245398             0             0     0.0245398     0.0242849     0.0006022             0     0.0025688     0.0308256     0.0231192    -0.0077064     0.0131483
-0.0122271     0.0245628             0             0     0.0245628     0.0243071   0.000603332             0    0.00257416     0.0308899     0.0231675   -0.00772248     0.0131731
-0.0122397     0.0245855             0             0     0.0245855      0.024329   0.000604448             0    0.00257943     0.0309532     0.0232149    -0.0077383     0.0131975
-0.0122521      0.024608             0             0      0.024608     0.0243507   0.000605553             0    0.00258464     0.0310156     0.0232617   -0.00775391     0.0132217
-0.0122646     0.0246291             0             0     0.0246291      0.024371   0.000606595             0    0.00258979     0.0310774     0.0233081   -0.00776936     0.0132444
-0.012277     0.0246514             0             0     0.0246514     0.0243926   0.000607694             0    0.00259488     0.0311386     0.0233539   -0.00778464     0.0132685
-0.0122893     0.0246733             0             0     0.0246733     0.0244136   0.000608771             0    0.00259993     0.0311991     0.0233994   -0.00779979      0.013292
-0.0123017     0.0246946             0             0     0.0246946     0.0244341   0.000609821             0    0.00260494     0.0312592     0.0234444   -0.00781481      0.013315
-0.012314     0.0247157             0             0     0.0247157     0.0244545   0.000610867             0    0.00260991     0.0313189     0.0234892   -0.00782972     0.0133379
-0.0123262     0.0247364             0             0     0.0247364     0.0244744   0.000611892             0    0.00261485     0.0313781     0.0235336   -0.00784454     0.0133603
-0.0123385     0.0247578             0             0     0.0247578      0.024495   0.000612949             0    0.00261977     0.0314373     0.0235779   -0.00785931     0.0133834
-0.0123508     0.0247789             0             0     0.0247789     0.0245154   0.000613993             0    0.00262467      0.031496      0.023622     -0.007874     0.0134062
-0.0123631     0.0247994             0             0     0.0247994     0.0245351   0.000615009             0    0.00262955     0.0315546      0.023666   -0.00788866     0.0134284
-0.0123755     0.0248202             0             0     0.0248202     0.0245551   0.000616041             0    0.00263443     0.0316131     0.0237099   -0.00790329      0.013451
-0.0123878     0.0248409             0             0     0.0248409     0.0245751   0.000617072             0    0.00263927     0.0316713     0.0237534   -0.00791782     0.0134735
-0.0124001     0.0248616             0             0     0.0248616      0.024595   0.000618098             0    0.00264409      0.031729     0.0237968   -0.00793226      0.013496
-0.0124124     0.0248826             0             0     0.0248826     0.0246152   0.000619144             0    0.00264909     0.0317891     0.0238418   -0.00794728     0.0135188
-0.0124246     0.0249021             0             0     0.0249021     0.0246341   0.000620116             0     0.0026536     0.0318432     0.0238824   -0.00796079     0.0135401
-0.0124368     0.0249224             0             0     0.0249224     0.0246536   0.000621126             0    0.00265833     0.0318999     0.0239249   -0.00797498     0.0135622
-0.012449     0.0249428             0             0     0.0249428     0.0246733   0.000622146             0    0.00266308      0.031957     0.0239677   -0.00798925     0.0135845
-0.0124612     0.0249627             0             0     0.0249627     0.0246924   0.000623135             0    0.00266771     0.0320125     0.0240094   -0.00800313     0.0136061
-0.0124733     0.0249827             0             0     0.0249827     0.0247117   0.000624134             0    0.00267236     0.0320683     0.0240512   -0.00801707     0.0136279
