      #(P)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
0.00470021   1.58475e-14             0             0   1.58475e-14   1.18548e-14   2.51143e-28             0   7.65866e-15   9.19039e-14   6.89279e-14   -2.2976e-14   5.44285e-27
0.00570021   1.58475e-14             0             0   1.58475e-14   1.18548e-14   2.51143e-28             0   7.65866e-15   9.19039e-14   6.89279e-14   -2.2976e-14   5.44285e-27
0.00670021   1.58475e-14             0             0   1.58475e-14   1.18548e-14   2.51143e-28             0   7.65866e-15   9.19039e-14   6.89279e-14   -2.2976e-14   5.44285e-27
0.00770021   1.58475e-14             0             0   1.58475e-14   1.18548e-14   2.51143e-28             0   7.65866e-15   9.19039e-14   6.89279e-14   -2.2976e-14   5.44285e-27
0.00870021   1.58475e-14             0             0   1.58475e-14   1.18548e-14   2.51143e-28             0   7.65866e-15   9.19039e-14   6.89279e-14   -2.2976e-14   5.44285e-27
0.00970021   1.58475e-14             0             0   1.58475e-14   1.18548e-14   2.51143e-28             0   7.65866e-15   9.19039e-14   6.89279e-14   -2.2976e-14   5.44285e-27
0.0107002   1.58475e-14             0             0   1.58475e-14   1.18548e-14   2.51143e-28             0   7.65866e-15   9.19039e-14   6.89279e-14   -2.2976e-14   5.44285e-27
0.0117002   1.58475e-14             0             0   1.58475e-14   1.18548e-14   2.51143e-28             0   7.65866e-15   9.19039e-14   6.89279e-14   -2.2976e-14   5.44285e-27
0.0127002   1.58475e-14             0             0   1.58475e-14   1.18548e-14   2.51143e-28             0   7.65866e-15   9.19039e-14   6.89279e-14   -2.2976e-14   5.44285e-27
0.0137002   1.58475e-14             0             0   1.58475e-14   1.18548e-14   2.51143e-28             0   7.65866e-15   9.19039e-14   6.89279e-14   -2.2976e-14   5.44285e-27
0.0147002   1.58475e-14             0             0   1.58475e-14   1.18548e-14   2.51143e-28             0   7.65866e-15   9.19039e-14   6.89279e-14   -2.2976e-14   5.44285e-27
0.0157002   1.58475e-14             0             0   1.58475e-14   1.18548e-14   2.51143e-28             0   7.65866e-15   9.19039e-14   6.89279e-14   -2.2976e-14   5.44285e-27
